n_estimators,max_depth,no_of_features,train_accuracy,test_accuracy,selected_features
1,1,8,0.6305,0.6071428571428571,"['oldpeak', 'ca', 'exang', 'cp', 'slope', 'thalach', 'fbs', 'restecg']"
1,1,8,0.5495,0.35714285714285715,"['thalach', 'trestbps', 'exang', 'restecg', 'sex', 'chol', 'age', 'thal']"
1,1,8,0.6305,0.6071428571428571,"['oldpeak', 'thal', 'chol', 'sex', 'trestbps', 'fbs', 'ca', 'cp']"
1,1,8,0.6155,0.75,"['fbs', 'thal', 'restecg', 'ca', 'sex', 'oldpeak', 'age', 'chol']"
1,1,8,0.6055,0.6071428571428571,"['trestbps', 'slope', 'restecg', 'ca', 'chol', 'thal', 'age', 'fbs']"
1,1,8,0.6155,0.75,"['slope', 'thalach', 'sex', 'ca', 'age', 'cp', 'oldpeak', 'chol']"
1,1,8,0.589,0.6071428571428571,"['sex', 'restecg', 'fbs', 'chol', 'slope', 'age', 'ca', 'oldpeak']"
1,1,8,0.636,0.7142857142857143,"['age', 'cp', 'sex', 'thal', 'slope', 'thalach', 'chol', 'restecg']"
1,1,8,0.597,0.5714285714285714,"['ca', 'chol', 'exang', 'age', 'thalach', 'restecg', 'cp', 'fbs']"
1,1,8,0.5355,0.5,"['exang', 'slope', 'oldpeak', 'sex', 'ca', 'restecg', 'chol', 'trestbps']"
1,1,8,0.6055,0.6071428571428571,"['thalach', 'fbs', 'cp', 'sex', 'slope', 'restecg', 'thal', 'oldpeak']"
1,1,8,0.597,0.5714285714285714,"['ca', 'restecg', 'trestbps', 'thal', 'sex', 'cp', 'chol', 'fbs']"
1,1,8,0.6305,0.6071428571428571,"['thalach', 'thal', 'ca', 'slope', 'chol', 'cp', 'fbs', 'trestbps']"
1,1,8,0.6155,0.75,"['age', 'slope', 'thal', 'exang', 'cp', 'oldpeak', 'restecg', 'sex']"
1,1,8,0.5565,0.35714285714285715,"['cp', 'thal', 'ca', 'restecg', 'exang', 'sex', 'slope', 'thalach']"
1,1,9,0.636,0.7142857142857143,"['thal', 'exang', 'thalach', 'cp', 'chol', 'fbs', 'sex', 'age', 'ca']"
1,1,9,0.589,0.6071428571428571,"['exang', 'thalach', 'chol', 'ca', 'trestbps', 'thal', 'sex', 'fbs', 'slope']"
1,1,9,0.6305,0.6071428571428571,"['cp', 'slope', 'exang', 'fbs', 'restecg', 'chol', 'ca', 'thal', 'oldpeak']"
1,1,9,0.636,0.7142857142857143,"['thalach', 'trestbps', 'ca', 'exang', 'fbs', 'cp', 'slope', 'sex', 'chol']"
1,1,9,0.6155,0.75,"['age', 'fbs', 'oldpeak', 'restecg', 'exang', 'ca', 'thalach', 'slope', 'cp']"
1,1,9,0.6305,0.6071428571428571,"['fbs', 'slope', 'age', 'thalach', 'sex', 'trestbps', 'oldpeak', 'chol', 'cp']"
1,1,9,0.636,0.7142857142857143,"['exang', 'age', 'thalach', 'restecg', 'fbs', 'thal', 'sex', 'slope', 'trestbps']"
