n_estimators,max_depth,no_of_features,train_accuracy,test_accuracy,selected_features
1,1,1,0.5921118322516226,0.7142857142857143,['fbs']
1,1,1,0.8691962056914628,0.35714285714285715,['cp']
1,1,1,0.7149276085871193,0.9285714285714286,['oldpeak']
1,1,1,0.7149276085871193,0.9285714285714286,['oldpeak']
1,1,1,0.7149276085871193,0.9285714285714286,['oldpeak']
1,1,1,0.6939590614078882,0.7857142857142857,['slope']
1,1,1,0.6784822765851223,0.2857142857142857,['exang']
1,1,1,0.8457314028956565,0.8571428571428571,['ca']
1,1,1,0.7154268597104343,0.7142857142857143,['thalach']
1,1,1,0.6769845232151772,0.5714285714285714,['trestbps']
1,1,1,0.7154268597104343,0.7142857142857143,['thalach']
1,1,1,0.7149276085871193,0.9285714285714286,['oldpeak']
1,1,1,0.6769845232151772,0.5714285714285714,['trestbps']
1,1,1,0.7149276085871193,0.9285714285714286,['oldpeak']
1,1,1,0.5876185721417874,0.5,['thal']
1,1,1,0.6110833749375936,0.2857142857142857,['sex']
1,1,1,0.5921118322516226,0.7142857142857143,['fbs']
1,1,1,0.7154268597104343,0.7142857142857143,['thalach']
1,1,1,0.5876185721417874,0.5,['thal']
1,1,1,0.5876185721417874,0.5,['thal']
1,1,2,0.6769845232151772,0.5714285714285714,"['thalach', 'trestbps']"
1,1,2,0.8457314028956565,0.8571428571428571,"['thalach', 'ca']"
1,1,2,0.6939590614078882,0.7857142857142857,"['fbs', 'slope']"
1,1,2,0.5921118322516226,0.7142857142857143,"['ca', 'fbs']"
1,1,2,0.6699950074887668,0.6428571428571429,"['cp', 'restecg']"
1,1,2,0.5876185721417874,0.5,"['chol', 'thal']"
1,1,2,0.8457314028956565,0.8571428571428571,"['trestbps', 'ca']"
1,1,2,0.8691962056914628,0.35714285714285715,"['restecg', 'cp']"
1,1,2,0.7149276085871193,0.9285714285714286,"['exang', 'oldpeak']"
1,1,2,0.7149276085871193,0.9285714285714286,"['trestbps', 'oldpeak']"
1,1,2,0.8457314028956565,0.8571428571428571,"['sex', 'ca']"
1,1,2,0.8691962056914628,0.35714285714285715,"['thalach', 'cp']"
1,1,2,0.6699950074887668,0.6428571428571429,"['chol', 'restecg']"
1,1,2,0.6939590614078882,0.7857142857142857,"['fbs', 'slope']"
1,1,2,0.6699950074887668,0.6428571428571429,"['oldpeak', 'restecg']"
1,1,2,0.6110833749375936,0.2857142857142857,"['thal', 'sex']"
1,1,2,0.6819770344483275,0.7142857142857143,"['oldpeak', 'chol']"
1,1,2,0.7154268597104343,0.7142857142857143,"['cp', 'thalach']"
1,1,2,0.6769845232151772,0.5714285714285714,"['sex', 'trestbps']"
1,1,2,0.8457314028956565,0.8571428571428571,"['restecg', 'ca']"
1,1,3,0.6110833749375936,0.2857142857142857,"['sex', 'cp', 'exang']"
1,1,3,0.6769845232151772,0.5714285714285714,"['trestbps', 'chol', 'exang']"
1,1,3,0.7149276085871193,0.9285714285714286,"['oldpeak', 'thalach', 'slope']"
1,1,3,0.6974538192710934,0.5,"['age', 'thal', 'slope']"
1,1,3,0.6974538192710934,0.5,"['age', 'slope', 'trestbps']"
1,1,3,0.7154268597104343,0.7142857142857143,"['thalach', 'trestbps', 'slope']"
1,1,3,0.7149276085871193,0.9285714285714286,"['oldpeak', 'trestbps', 'slope']"
1,1,3,0.6784822765851223,0.2857142857142857,"['exang', 'ca', 'age']"
1,1,3,0.6939590614078882,0.7857142857142857,"['slope', 'exang', 'chol']"
1,1,3,0.7154268597104343,0.7142857142857143,"['thalach', 'age', 'exang']"
1,1,3,0.8691962056914628,0.35714285714285715,"['cp', 'oldpeak', 'sex']"
1,1,3,0.6819770344483275,0.7142857142857143,"['chol', 'age', 'exang']"
1,1,3,0.8457314028956565,0.8571428571428571,"['ca', 'thal', 'fbs']"
1,1,3,0.5921118322516226,0.7142857142857143,"['fbs', 'sex', 'cp']"
1,1,3,0.7149276085871193,0.9285714285714286,"['oldpeak', 'slope', 'chol']"
1,1,3,0.7154268597104343,0.7142857142857143,"['thalach', 'ca', 'fbs']"
1,1,3,0.6819770344483275,0.7142857142857143,"['chol', 'ca', 'fbs']"
1,1,3,0.6699950074887668,0.6428571428571429,"['restecg', 'sex', 'oldpeak']"
1,1,3,0.6769845232151772,0.5714285714285714,"['trestbps', 'chol', 'thalach']"
1,1,3,0.8457314028956565,0.8571428571428571,"['ca', 'exang', 'thalach']"
1,1,4,0.7149276085871193,0.9285714285714286,"['thal', 'oldpeak', 'fbs', 'chol']"
1,1,4,0.7154268597104343,0.7142857142857143,"['chol', 'fbs', 'age', 'thalach']"
1,1,4,0.8691962056914628,0.35714285714285715,"['thalach', 'exang', 'trestbps', 'cp']"
1,1,4,0.6819770344483275,0.7142857142857143,"['age', 'sex', 'oldpeak', 'chol']"
1,1,4,0.8691962056914628,0.35714285714285715,"['exang', 'thal', 'thalach', 'cp']"
1,1,4,0.6819770344483275,0.7142857142857143,"['fbs', 'chol', 'exang', 'thal']"
1,1,4,0.6819770344483275,0.7142857142857143,"['slope', 'chol', 'restecg', 'fbs']"
