n_estimators,max_depth,no_of_features,train_accuracy,test_accuracy,selected_features
1,1,1,0.6063936063936064,0.5714285714285714,['cp']
1,1,1,0.6063936063936064,0.5714285714285714,['cp']
1,1,1,0.525974025974026,0.5,['fbs']
1,1,1,0.5734265734265734,0.7857142857142857,['restecg']
1,1,1,0.5719280719280719,0.5,['oldpeak']
1,1,1,0.6063936063936064,0.5714285714285714,['cp']
1,1,1,0.6063936063936064,0.5714285714285714,['cp']
1,1,1,0.5879120879120879,0.42857142857142855,['sex']
1,1,1,0.6763236763236763,0.5,['thalach']
1,1,1,0.5879120879120879,0.42857142857142855,['sex']
1,1,1,0.6748251748251748,0.5,['thal']
1,1,1,0.5964035964035964,0.42857142857142855,['slope']
1,1,1,0.6748251748251748,0.5,['thal']
1,1,1,0.5964035964035964,0.42857142857142855,['slope']
1,1,1,0.5734265734265734,0.7857142857142857,['restecg']
1,1,1,0.5964035964035964,0.42857142857142855,['slope']
1,1,1,0.5734265734265734,0.7857142857142857,['restecg']
1,1,1,0.5694305694305695,0.5,['exang']
1,1,1,0.5964035964035964,0.42857142857142855,['slope']
1,1,1,0.6763236763236763,0.5,['thalach']
1,1,2,0.6063936063936064,0.5714285714285714,"['sex', 'cp']"
1,1,2,0.5879120879120879,0.42857142857142855,"['trestbps', 'sex']"
1,1,2,0.7282717282717283,0.21428571428571427,"['oldpeak', 'ca']"
1,1,2,0.525974025974026,0.5,"['age', 'fbs']"
1,1,2,0.525974025974026,0.5,"['thalach', 'fbs']"
1,1,2,0.525974025974026,0.5,"['oldpeak', 'fbs']"
1,1,2,0.6763236763236763,0.5,"['thal', 'thalach']"
1,1,2,0.5964035964035964,0.42857142857142855,"['sex', 'slope']"
1,1,2,0.525974025974026,0.5,"['oldpeak', 'fbs']"
1,1,2,0.6748251748251748,0.5,"['age', 'thal']"
1,1,2,0.7282717282717283,0.21428571428571427,"['oldpeak', 'ca']"
1,1,2,0.7282717282717283,0.21428571428571427,"['oldpeak', 'ca']"
1,1,2,0.525974025974026,0.5,"['slope', 'fbs']"
1,1,2,0.525974025974026,0.5,"['sex', 'fbs']"
1,1,2,0.5879120879120879,0.42857142857142855,"['trestbps', 'sex']"
1,1,2,0.6763236763236763,0.5,"['sex', 'thalach']"
1,1,2,0.5694305694305695,0.5,"['fbs', 'exang']"
1,1,2,0.5964035964035964,0.42857142857142855,"['age', 'slope']"
1,1,2,0.7282717282717283,0.21428571428571427,"['exang', 'ca']"
1,1,2,0.525974025974026,0.5,"['ca', 'fbs']"
1,1,3,0.525974025974026,0.5,"['fbs', 'chol', 'oldpeak']"
1,1,3,0.6123876123876124,0.42857142857142855,"['age', 'thal', 'restecg']"
1,1,3,0.5394605394605395,0.5,"['trestbps', 'fbs', 'thalach']"
1,1,3,0.5964035964035964,0.42857142857142855,"['slope', 'exang', 'fbs']"
1,1,3,0.525974025974026,0.5,"['fbs', 'oldpeak', 'restecg']"
1,1,3,0.5719280719280719,0.5,"['oldpeak', 'thal', 'chol']"
1,1,3,0.6123876123876124,0.42857142857142855,"['age', 'chol', 'slope']"
1,1,3,0.8241758241758241,0.5714285714285714,"['chol', 'ca', 'trestbps']"
1,1,3,0.6763236763236763,0.5,"['thalach', 'fbs', 'age']"
1,1,3,0.6063936063936064,0.5714285714285714,"['cp', 'thalach', 'chol']"
1,1,3,0.6063936063936064,0.5714285714285714,"['cp', 'restecg', 'chol']"
1,1,3,0.6748251748251748,0.5,"['thal', 'slope', 'sex']"
1,1,3,0.8241758241758241,0.5714285714285714,"['chol', 'slope', 'thalach']"
1,1,3,0.5734265734265734,0.7857142857142857,"['restecg', 'cp', 'slope']"
1,1,3,0.5394605394605395,0.5,"['trestbps', 'oldpeak', 'thal']"
1,1,3,0.6063936063936064,0.5714285714285714,"['cp', 'trestbps', 'exang']"
1,1,3,0.6123876123876124,0.42857142857142855,"['age', 'thal', 'trestbps']"
1,1,3,0.5719280719280719,0.5,"['oldpeak', 'cp', 'slope']"
1,1,3,0.525974025974026,0.5,"['fbs', 'thal', 'oldpeak']"
1,1,3,0.5694305694305695,0.5,"['exang', 'fbs', 'restecg']"
1,1,4,0.6763236763236763,0.5,"['age', 'thalach', 'sex', 'oldpeak']"
1,1,4,0.6063936063936064,0.5714285714285714,"['ca', 'cp', 'trestbps', 'fbs']"
1,1,4,0.5879120879120879,0.42857142857142855,"['chol', 'sex', 'ca', 'trestbps']"
1,1,4,0.6763236763236763,0.5,"['sex', 'thalach', 'age', 'cp']"
1,1,4,0.8241758241758241,0.5714285714285714,"['slope', 'restecg', 'thalach', 'chol']"
1,1,4,0.7282717282717283,0.21428571428571427,"['exang', 'ca', 'chol', 'trestbps']"
1,1,4,0.5879120879120879,0.42857142857142855,"['chol', 'exang', 'cp', 'sex']"
1,1,4,0.6063936063936064,0.5714285714285714,"['thalach', 'sex', 'age', 'cp']"
1,1,4,0.6123876123876124,0.42857142857142855,"['slope', 'age', 'thalach', 'cp']"
1,1,4,0.7282717282717283,0.21428571428571427,"['age', 'restecg', 'cp', 'ca']"
1,1,4,0.6763236763236763,0.5,"['cp', 'oldpeak', 'trestbps', 'thalach']"
