n_estimators,max_depth,no_of_features,train_accuracy,test_accuracy,selected_features
1,1,6,0.7775,0.7333333333333333,"['sex', 'trestbps', 'chol', 'cp', 'oldpeak', 'thal']"
1,1,6,0.732,0.7166666666666667,"['slope', 'oldpeak', 'cp', 'restecg', 'chol', 'thal']"
1,1,6,0.7775,0.7333333333333333,"['thal', 'cp', 'trestbps', 'slope', 'restecg', 'chol']"
1,1,6,0.7925,0.7666666666666667,"['chol', 'thal', 'trestbps', 'fbs', 'oldpeak', 'slope']"
1,1,6,0.732,0.7166666666666667,"['slope', 'fbs', 'thalach', 'oldpeak', 'restecg', 'sex']"
1,1,6,0.7925,0.7666666666666667,"['age', 'slope', 'chol', 'thal', 'fbs', 'exang']"
1,1,6,0.7775,0.7333333333333333,"['sex', 'exang', 'age', 'cp', 'thal', 'trestbps']"
1,1,7,0.732,0.7166666666666667,"['ca', 'thal', 'sex', 'chol', 'oldpeak', 'thalach', 'age']"
1,1,7,0.697,0.8,"['exang', 'restecg', 'slope', 'thal', 'trestbps', 'cp', 'thalach']"
1,1,7,0.71,0.65,"['trestbps', 'thalach', 'thal', 'cp', 'slope', 'restecg', 'chol']"
1,1,7,0.7585,0.8333333333333334,"['oldpeak', 'thalach', 'sex', 'cp', 'trestbps', 'thal', 'ca']"
1,1,7,0.697,0.8,"['cp', 'trestbps', 'restecg', 'ca', 'thalach', 'thal', 'fbs']"
1,1,7,0.7505,0.75,"['thalach', 'cp', 'fbs', 'slope', 'exang', 'restecg', 'chol']"
1,1,7,0.5905,0.5666666666666667,"['thal', 'age', 'sex', 'exang', 'restecg', 'slope', 'trestbps']"
1,1,7,0.7585,0.8333333333333334,"['age', 'sex', 'fbs', 'cp', 'ca', 'oldpeak', 'slope']"
1,1,7,0.7505,0.75,"['fbs', 'sex', 'oldpeak', 'restecg', 'exang', 'chol', 'slope']"
1,1,7,0.7585,0.8333333333333334,"['chol', 'fbs', 'thal', 'oldpeak', 'slope', 'trestbps', 'ca']"
1,1,7,0.71,0.65,"['exang', 'trestbps', 'restecg', 'sex', 'age', 'cp', 'slope']"
1,1,7,0.669,0.65,"['restecg', 'chol', 'slope', 'exang', 'age', 'trestbps', 'fbs']"
1,1,7,0.732,0.7166666666666667,"['fbs', 'chol', 'trestbps', 'ca', 'oldpeak', 'cp', 'sex']"
1,1,7,0.7585,0.8333333333333334,"['age', 'thalach', 'slope', 'exang', 'restecg', 'thal', 'ca']"
1,1,7,0.7585,0.8333333333333334,"['restecg', 'cp', 'sex', 'thal', 'slope', 'exang', 'ca']"
1,1,7,0.7775,0.7333333333333333,"['chol', 'exang', 'oldpeak', 'restecg', 'ca', 'slope', 'cp']"
1,1,7,0.71,0.65,"['cp', 'restecg', 'sex', 'trestbps', 'fbs', 'age', 'slope']"
1,1,7,0.7585,0.8333333333333334,"['fbs', 'chol', 'thal', 'slope', 'ca', 'cp', 'restecg']"
1,1,7,0.7775,0.7333333333333333,"['oldpeak', 'chol', 'restecg', 'age', 'cp', 'thal', 'sex']"
1,1,7,0.7775,0.7333333333333333,"['ca', 'thalach', 'trestbps', 'age', 'restecg', 'slope', 'cp']"
1,1,8,0.7505,0.75,"['oldpeak', 'thal', 'cp', 'ca', 'chol', 'exang', 'fbs', 'age']"
1,1,8,0.669,0.65,"['thal', 'restecg', 'exang', 'slope', 'sex', 'fbs', 'age', 'thalach']"
1,1,8,0.71,0.65,"['chol', 'exang', 'restecg', 'ca', 'oldpeak', 'fbs', 'slope', 'cp']"
1,1,8,0.669,0.65,"['cp', 'fbs', 'chol', 'ca', 'trestbps', 'age', 'restecg', 'thal']"
1,1,8,0.697,0.8,"['thal', 'age', 'oldpeak', 'trestbps', 'cp', 'sex', 'thalach', 'chol']"
1,1,8,0.7775,0.7333333333333333,"['chol', 'ca', 'thalach', 'trestbps', 'restecg', 'exang', 'cp', 'sex']"
1,1,8,0.7775,0.7333333333333333,"['oldpeak', 'restecg', 'sex', 'ca', 'age', 'fbs', 'cp', 'chol']"
1,1,8,0.71,0.65,"['sex', 'exang', 'fbs', 'restecg', 'trestbps', 'age', 'slope', 'oldpeak']"
1,1,8,0.7775,0.7333333333333333,"['exang', 'ca', 'age', 'chol', 'fbs', 'thal', 'cp', 'thalach']"
1,1,8,0.7775,0.7333333333333333,"['thal', 'fbs', 'slope', 'age', 'restecg', 'cp', 'chol', 'ca']"
