n_estimators,max_depth,no_of_features,train_accuracy,test_accuracy,selected_features
1,1,1,0.652,0.5,['thal']
1,1,1,0.5595,0.42857142857142855,['cp']
1,1,1,0.541,0.5714285714285714,['oldpeak']
1,1,1,0.519,0.5,['trestbps']
1,1,1,0.5205,0.5714285714285714,['slope']
1,1,1,0.56,0.7857142857142857,['restecg']
1,1,1,0.548,0.5,['chol']
1,1,1,0.548,0.5,['chol']
1,1,1,0.5505,0.5,['fbs']
1,1,1,0.541,0.5714285714285714,['oldpeak']
1,1,1,0.5505,0.5,['fbs']
1,1,1,0.519,0.5,['trestbps']
1,1,1,0.5205,0.5714285714285714,['slope']
1,1,1,0.6775,0.42857142857142855,['ca']
1,1,1,0.551,0.5,['exang']
1,1,1,0.652,0.5,['thal']
1,1,1,0.541,0.5714285714285714,['oldpeak']
1,1,1,0.527,0.42857142857142855,['sex']
1,1,1,0.6775,0.42857142857142855,['ca']
1,1,1,0.5595,0.42857142857142855,['cp']
1,1,2,0.5595,0.42857142857142855,"['thal', 'cp']"
1,1,2,0.645,0.5714285714285714,"['sex', 'age']"
1,1,2,0.541,0.5714285714285714,"['cp', 'oldpeak']"
1,1,2,0.548,0.5,"['age', 'chol']"
1,1,2,0.527,0.42857142857142855,"['thal', 'sex']"
1,1,2,0.5505,0.5,"['cp', 'fbs']"
1,1,2,0.5205,0.5714285714285714,"['age', 'slope']"
1,1,2,0.645,0.5714285714285714,"['cp', 'age']"
1,1,2,0.548,0.5,"['trestbps', 'chol']"
1,1,2,0.56,0.7857142857142857,"['sex', 'restecg']"
1,1,2,0.645,0.5714285714285714,"['ca', 'age']"
1,1,2,0.5505,0.5,"['restecg', 'fbs']"
1,1,2,0.56,0.7857142857142857,"['slope', 'restecg']"
1,1,2,0.5205,0.5714285714285714,"['exang', 'slope']"
1,1,2,0.56,0.7857142857142857,"['chol', 'restecg']"
1,1,2,0.652,0.5,"['chol', 'thal']"
1,1,2,0.56,0.7857142857142857,"['chol', 'restecg']"
1,1,2,0.5505,0.5,"['chol', 'fbs']"
1,1,2,0.5505,0.5,"['sex', 'fbs']"
1,1,2,0.56,0.7857142857142857,"['cp', 'restecg']"
1,1,3,0.527,0.42857142857142855,"['sex', 'thal', 'fbs']"
1,1,3,0.652,0.5,"['thal', 'trestbps', 'exang']"
1,1,3,0.527,0.42857142857142855,"['sex', 'restecg', 'thalach']"
1,1,3,0.541,0.5714285714285714,"['oldpeak', 'chol', 'ca']"
1,1,3,0.5505,0.5,"['fbs', 'thalach', 'sex']"
1,1,3,0.548,0.5,"['chol', 'cp', 'ca']"
1,1,3,0.5205,0.5714285714285714,"['slope', 'age', 'sex']"
1,1,3,0.519,0.5,"['trestbps', 'fbs', 'thalach']"
1,1,3,0.5505,0.5,"['fbs', 'oldpeak', 'cp']"
1,1,3,0.548,0.5,"['chol', 'fbs', 'cp']"
1,1,3,0.5595,0.42857142857142855,"['cp', 'trestbps', 'exang']"
1,1,3,0.551,0.5,"['exang', 'thalach', 'cp']"
1,1,3,0.6145,0.5714285714285714,"['thalach', 'chol', 'exang']"
1,1,3,0.541,0.5714285714285714,"['oldpeak', 'exang', 'thal']"
1,1,3,0.6145,0.5714285714285714,"['thalach', 'exang', 'slope']"
1,1,3,0.5505,0.5,"['fbs', 'ca', 'slope']"
1,1,3,0.5595,0.42857142857142855,"['cp', 'restecg', 'thalach']"
1,1,3,0.6775,0.42857142857142855,"['ca', 'restecg', 'sex']"
1,1,3,0.5595,0.42857142857142855,"['cp', 'oldpeak', 'fbs']"
1,1,3,0.652,0.5,"['thal', 'exang', 'sex']"
1,1,4,0.541,0.5714285714285714,"['ca', 'sex', 'trestbps', 'oldpeak']"
1,1,4,0.6775,0.42857142857142855,"['thalach', 'exang', 'oldpeak', 'ca']"
1,1,4,0.5595,0.42857142857142855,"['thalach', 'fbs', 'sex', 'cp']"
1,1,4,0.645,0.5714285714285714,"['cp', 'sex', 'fbs', 'age']"
1,1,4,0.541,0.5714285714285714,"['cp', 'oldpeak', 'trestbps', 'restecg']"
1,1,4,0.56,0.7857142857142857,"['trestbps', 'exang', 'age', 'restecg']"
1,1,4,0.6775,0.42857142857142855,"['thalach', 'fbs', 'oldpeak', 'ca']"
1,1,4,0.6775,0.42857142857142855,"['cp', 'ca', 'thalach', 'trestbps']"
1,1,4,0.6145,0.5714285714285714,"['cp', 'trestbps', 'chol', 'thalach']"
1,1,4,0.6775,0.42857142857142855,"['trestbps', 'ca', 'age', 'exang']"
1,1,4,0.6145,0.5714285714285714,"['cp', 'oldpeak', 'sex', 'thalach']"
1,1,4,0.5205,0.5714285714285714,"['exang', 'sex', 'ca', 'slope']"
1,1,4,0.652,0.5,"['fbs', 'cp', 'thalach', 'thal']"
1,1,4,0.6775,0.42857142857142855,"['trestbps', 'chol', 'fbs', 'ca']"
1,1,4,0.6775,0.42857142857142855,"['cp', 'ca', 'restecg', 'thalach']"
1,1,4,0.645,0.5714285714285714,"['thalach', 'exang', 'ca', 'age']"
1,1,4,0.56,0.7857142857142857,"['oldpeak', 'exang', 'trestbps', 'restecg']"
1,1,4,0.6775,0.42857142857142855,"['restecg', 'ca', 'sex', 'oldpeak']"
1,1,4,0.519,0.5,"['oldpeak', 'fbs', 'age', 'trestbps']"
1,1,4,0.527,0.42857142857142855,"['thalach', 'fbs', 'thal', 'sex']"
1,1,5,0.645,0.5714285714285714,"['age', 'ca', 'sex', 'thal', 'fbs']"
1,1,5,0.5505,0.5,"['exang', 'slope', 'fbs', 'chol', 'thalach']"
1,1,5,0.5595,0.42857142857142855,"['chol', 'thalach', 'cp', 'fbs', 'slope']"
1,1,5,0.6775,0.42857142857142855,"['fbs', 'oldpeak', 'ca', 'age', 'trestbps']"
1,1,5,0.5205,0.5714285714285714,"['slope', 'ca', 'fbs', 'age', 'cp']"
1,1,5,0.56,0.7857142857142857,"['sex', 'ca', 'restecg', 'cp', 'trestbps']"
1,1,5,0.5595,0.42857142857142855,"['cp', 'exang', 'trestbps', 'oldpeak', 'chol']"
1,1,5,0.652,0.5,"['oldpeak', 'chol', 'thal', 'ca', 'fbs']"
1,1,5,0.6775,0.42857142857142855,"['ca', 'exang', 'thal', 'slope', 'trestbps']"
1,1,5,0.652,0.5,"['restecg', 'ca', 'thal', 'trestbps', 'cp']"
1,1,5,0.527,0.42857142857142855,"['sex', 'chol', 'exang', 'thal', 'trestbps']"
1,1,5,0.652,0.5,"['cp', 'thalach', 'thal', 'slope', 'sex']"
1,1,5,0.6775,0.42857142857142855,"['ca', 'age', 'thal', 'slope', 'exang']"
1,1,5,0.541,0.5714285714285714,"['trestbps', 'age', 'oldpeak', 'slope', 'ca']"
1,1,5,0.5595,0.42857142857142855,"['sex', 'trestbps', 'cp', 'fbs', 'thalach']"
1,1,5,0.5595,0.42857142857142855,"['cp', 'age', 'thalach', 'trestbps', 'exang']"
1,1,5,0.541,0.5714285714285714,"['oldpeak', 'trestbps', 'exang', 'slope', 'fbs']"
1,1,5,0.652,0.5,"['thal', 'fbs', 'oldpeak', 'age', 'chol']"
1,1,5,0.645,0.5714285714285714,"['thalach', 'chol', 'age', 'restecg', 'sex']"
1,1,5,0.5595,0.42857142857142855,"['cp', 'oldpeak', 'chol', 'age', 'fbs']"
1,1,6,0.56,0.7857142857142857,"['exang', 'sex', 'fbs', 'restecg', 'trestbps', 'oldpeak']"
