n_estimators,max_depth,no_of_features,train_accuracy,test_accuracy,selected_features
1,1,5,0.717,0.8571428571428571,"['exang', 'age', 'ca', 'restecg', 'cp']"
1,1,5,0.5685,0.35714285714285715,"['chol', 'oldpeak', 'thalach', 'slope', 'sex']"
1,1,5,0.7665,0.9285714285714286,"['exang', 'chol', 'oldpeak', 'ca', 'cp']"
1,1,5,0.7665,0.9285714285714286,"['fbs', 'trestbps', 'oldpeak', 'age', 'restecg']"
1,1,5,0.5615,0.7857142857142857,"['age', 'ca', 'fbs', 'sex', 'thalach']"
1,1,5,0.5615,0.7857142857142857,"['chol', 'exang', 'age', 'oldpeak', 'thal']"
1,1,5,0.5905,0.5,"['thal', 'slope', 'trestbps', 'exang', 'fbs']"
1,1,5,0.633,0.2857142857142857,"['fbs', 'restecg', 'sex', 'exang', 'oldpeak']"
1,1,5,0.717,0.8571428571428571,"['ca', 'trestbps', 'exang', 'restecg', 'fbs']"
1,1,5,0.5805,0.35714285714285715,"['restecg', 'fbs', 'cp', 'chol', 'thalach']"
1,1,5,0.5905,0.5,"['thal', 'cp', 'thalach', 'trestbps', 'sex']"
1,1,5,0.5905,0.5,"['chol', 'exang', 'thal', 'thalach', 'age']"
1,1,5,0.7665,0.9285714285714286,"['restecg', 'fbs', 'oldpeak', 'thal', 'exang']"
1,1,6,0.5905,0.5,"['slope', 'thal', 'restecg', 'exang', 'sex', 'chol']"
1,1,6,0.5905,0.5,"['slope', 'thal', 'exang', 'trestbps', 'ca', 'age']"
1,1,6,0.5905,0.5,"['slope', 'trestbps', 'sex', 'thal', 'ca', 'restecg']"
1,1,6,0.7665,0.9285714285714286,"['sex', 'slope', 'trestbps', 'oldpeak', 'exang', 'fbs']"
1,1,6,0.717,0.8571428571428571,"['age', 'ca', 'thalach', 'cp', 'chol', 'oldpeak']"
1,1,6,0.7665,0.9285714285714286,"['chol', 'thalach', 'age', 'oldpeak', 'exang', 'fbs']"
1,1,6,0.5905,0.5,"['fbs', 'age', 'restecg', 'thal', 'trestbps', 'exang']"
1,1,6,0.633,0.2857142857142857,"['ca', 'sex', 'thalach', 'fbs', 'trestbps', 'restecg']"
1,1,6,0.633,0.2857142857142857,"['thal', 'sex', 'restecg', 'chol', 'trestbps', 'cp']"
1,1,6,0.5685,0.35714285714285715,"['thal', 'trestbps', 'ca', 'thalach', 'slope', 'cp']"
1,1,6,0.7665,0.9285714285714286,"['sex', 'oldpeak', 'restecg', 'fbs', 'age', 'ca']"
1,1,6,0.717,0.8571428571428571,"['slope', 'ca', 'exang', 'trestbps', 'chol', 'cp']"
1,1,6,0.5905,0.5,"['fbs', 'chol', 'cp', 'thal', 'trestbps', 'restecg']"
1,1,6,0.6055,0.7142857142857143,"['exang', 'chol', 'slope', 'restecg', 'sex', 'thalach']"
1,1,6,0.633,0.2857142857142857,"['restecg', 'thalach', 'fbs', 'sex', 'slope', 'ca']"
1,1,6,0.5615,0.7857142857142857,"['thalach', 'age', 'ca', 'trestbps', 'fbs', 'oldpeak']"
1,1,6,0.633,0.2857142857142857,"['oldpeak', 'chol', 'restecg', 'sex', 'slope', 'ca']"
1,1,6,0.5905,0.5,"['slope', 'thal', 'exang', 'chol', 'fbs', 'restecg']"
1,1,6,0.5905,0.5,"['chol', 'age', 'ca', 'thal', 'cp', 'fbs']"
1,1,6,0.5905,0.5,"['chol', 'trestbps', 'cp', 'thal', 'fbs', 'age']"
1,1,7,0.7665,0.9285714285714286,"['ca', 'restecg', 'exang', 'trestbps', 'thal', 'sex', 'oldpeak']"
1,1,7,0.5685,0.35714285714285715,"['restecg', 'sex', 'thal', 'slope', 'cp', 'exang', 'thalach']"
1,1,7,0.7665,0.9285714285714286,"['sex', 'thal', 'restecg', 'thalach', 'cp', 'trestbps', 'oldpeak']"
1,1,7,0.717,0.8571428571428571,"['trestbps', 'chol', 'cp', 'age', 'ca', 'fbs', 'exang']"
1,1,7,0.6315,0.2857142857142857,"['slope', 'age', 'trestbps', 'sex', 'chol', 'thal', 'exang']"
1,1,7,0.7665,0.9285714285714286,"['restecg', 'chol', 'trestbps', 'age', 'fbs', 'ca', 'oldpeak']"
1,1,7,0.713,0.5714285714285714,"['age', 'oldpeak', 'ca', 'sex', 'slope', 'thal', 'trestbps']"
1,1,7,0.5805,0.35714285714285715,"['restecg', 'ca', 'thalach', 'thal', 'cp', 'oldpeak', 'trestbps']"
1,1,7,0.5615,0.7857142857142857,"['oldpeak', 'exang', 'thalach', 'sex', 'fbs', 'slope', 'age']"
1,1,7,0.717,0.8571428571428571,"['cp', 'oldpeak', 'thalach', 'fbs', 'trestbps', 'exang', 'ca']"
1,1,7,0.6055,0.7142857142857143,"['cp', 'thalach', 'age', 'restecg', 'fbs', 'sex', 'chol']"
1,1,7,0.633,0.2857142857142857,"['chol', 'age', 'thalach', 'fbs', 'restecg', 'slope', 'sex']"
1,1,7,0.557,0.6428571428571429,"['oldpeak', 'exang', 'fbs', 'slope', 'trestbps', 'thal', 'restecg']"
1,1,7,0.7665,0.9285714285714286,"['slope', 'restecg', 'thal', 'chol', 'trestbps', 'fbs', 'oldpeak']"
1,1,7,0.5685,0.35714285714285715,"['thal', 'chol', 'oldpeak', 'fbs', 'age', 'restecg', 'thalach']"
1,1,7,0.5615,0.7857142857142857,"['exang', 'cp', 'sex', 'oldpeak', 'chol', 'fbs', 'age']"
1,1,7,0.7665,0.9285714285714286,"['age', 'ca', 'fbs', 'thal', 'cp', 'restecg', 'oldpeak']"
1,1,7,0.7665,0.9285714285714286,"['thalach', 'cp', 'sex', 'ca', 'oldpeak', 'trestbps', 'fbs']"
1,1,7,0.5685,0.35714285714285715,"['cp', 'age', 'slope', 'exang', 'restecg', 'fbs', 'thalach']"
1,1,7,0.633,0.2857142857142857,"['restecg', 'oldpeak', 'exang', 'age', 'sex', 'trestbps', 'cp']"
1,1,8,0.633,0.2857142857142857,"['restecg', 'trestbps', 'cp', 'thal', 'ca', 'sex', 'exang', 'thalach']"
1,1,8,0.633,0.2857142857142857,"['cp', 'ca', 'chol', 'fbs', 'oldpeak', 'sex', 'thal', 'slope']"
1,1,8,0.6315,0.2857142857142857,"['sex', 'age', 'restecg', 'chol', 'ca', 'fbs', 'exang', 'cp']"
1,1,8,0.713,0.5714285714285714,"['age', 'thal', 'ca', 'oldpeak', 'cp', 'trestbps', 'slope', 'chol']"
