n_estimators,max_depth,no_of_features,train_accuracy,test_accuracy,selected_features
1,1,6,0.6305,0.6071428571428571,"['cp', 'restecg', 'age', 'fbs', 'exang', 'thal']"
1,1,6,0.589,0.6071428571428571,"['sex', 'thal', 'thalach', 'ca', 'slope', 'exang']"
1,1,6,0.636,0.7142857142857143,"['cp', 'thalach', 'thal', 'age', 'chol', 'fbs']"
1,1,6,0.636,0.7142857142857143,"['restecg', 'thalach', 'trestbps', 'thal', 'age', 'slope']"
1,1,6,0.6155,0.75,"['restecg', 'ca', 'fbs', 'oldpeak', 'exang', 'thalach']"
1,1,6,0.5355,0.5,"['age', 'chol', 'trestbps', 'sex', 'thalach', 'oldpeak']"
1,1,6,0.6155,0.75,"['sex', 'oldpeak', 'thalach', 'cp', 'fbs', 'trestbps']"
1,1,6,0.597,0.5714285714285714,"['slope', 'age', 'trestbps', 'cp', 'restecg', 'thal']"
1,1,6,0.636,0.7142857142857143,"['age', 'thalach', 'exang', 'trestbps', 'restecg', 'cp']"
1,1,6,0.589,0.6071428571428571,"['fbs', 'restecg', 'age', 'ca', 'chol', 'cp']"
1,1,6,0.589,0.6071428571428571,"['restecg', 'trestbps', 'thal', 'ca', 'exang', 'fbs']"
1,1,6,0.6305,0.6071428571428571,"['exang', 'fbs', 'restecg', 'sex', 'ca', 'trestbps']"
1,1,6,0.6155,0.75,"['trestbps', 'oldpeak', 'chol', 'exang', 'thalach', 'restecg']"
1,1,6,0.6305,0.6071428571428571,"['restecg', 'cp', 'slope', 'fbs', 'thalach', 'trestbps']"
1,1,6,0.597,0.5714285714285714,"['sex', 'cp', 'exang', 'thal', 'trestbps', 'slope']"
1,1,6,0.636,0.7142857142857143,"['ca', 'age', 'fbs', 'thalach', 'chol', 'exang']"
1,1,6,0.636,0.7142857142857143,"['thal', 'ca', 'cp', 'thalach', 'slope', 'chol']"
1,1,6,0.589,0.6071428571428571,"['slope', 'ca', 'sex', 'chol', 'fbs', 'age']"
1,1,6,0.589,0.6071428571428571,"['oldpeak', 'ca', 'exang', 'age', 'slope', 'thal']"
1,1,6,0.589,0.6071428571428571,"['fbs', 'ca', 'cp', 'slope', 'chol', 'sex']"
1,1,7,0.589,0.6071428571428571,"['restecg', 'oldpeak', 'sex', 'trestbps', 'age', 'exang', 'ca']"
1,1,7,0.5705,0.6785714285714286,"['thalach', 'chol', 'fbs', 'cp', 'age', 'oldpeak', 'exang']"
1,1,7,0.597,0.5714285714285714,"['chol', 'age', 'trestbps', 'fbs', 'cp', 'thalach', 'slope']"
1,1,7,0.6305,0.6071428571428571,"['exang', 'slope', 'chol', 'restecg', 'fbs', 'oldpeak', 'sex']"
1,1,7,0.5495,0.35714285714285715,"['trestbps', 'slope', 'oldpeak', 'thalach', 'age', 'thal', 'restecg']"
1,1,7,0.5705,0.6785714285714286,"['ca', 'chol', 'fbs', 'age', 'sex', 'cp', 'exang']"
1,1,7,0.6155,0.75,"['sex', 'restecg', 'exang', 'trestbps', 'oldpeak', 'cp', 'thal']"
1,1,7,0.6055,0.6071428571428571,"['sex', 'slope', 'thalach', 'exang', 'thal', 'oldpeak', 'trestbps']"
1,1,7,0.5495,0.35714285714285715,"['restecg', 'thalach', 'oldpeak', 'ca', 'age', 'cp', 'sex']"
1,1,7,0.597,0.5714285714285714,"['age', 'ca', 'slope', 'sex', 'exang', 'trestbps', 'cp']"
1,1,7,0.6155,0.75,"['fbs', 'thal', 'sex', 'slope', 'oldpeak', 'trestbps', 'cp']"
1,1,7,0.6055,0.6071428571428571,"['chol', 'age', 'thalach', 'restecg', 'thal', 'trestbps', 'slope']"
1,1,7,0.589,0.6071428571428571,"['sex', 'slope', 'cp', 'trestbps', 'exang', 'fbs', 'ca']"
1,1,7,0.6305,0.6071428571428571,"['sex', 'chol', 'thal', 'cp', 'oldpeak', 'slope', 'fbs']"
1,1,7,0.597,0.5714285714285714,"['exang', 'chol', 'ca', 'sex', 'thal', 'slope', 'cp']"
1,1,7,0.6305,0.6071428571428571,"['oldpeak', 'cp', 'restecg', 'ca', 'fbs', 'thal', 'chol']"
1,1,7,0.597,0.5714285714285714,"['restecg', 'fbs', 'ca', 'chol', 'cp', 'thal', 'exang']"
1,1,7,0.6155,0.75,"['sex', 'thal', 'age', 'thalach', 'chol', 'slope', 'oldpeak']"
1,1,7,0.5705,0.6785714285714286,"['trestbps', 'thal', 'slope', 'age', 'exang', 'thalach', 'sex']"
1,1,7,0.6055,0.6071428571428571,"['thalach', 'slope', 'chol', 'cp', 'sex', 'age', 'thal']"
1,1,8,0.6155,0.75,"['slope', 'sex', 'restecg', 'thalach', 'exang', 'trestbps', 'oldpeak', 'ca']"
1,1,8,0.564,0.4642857142857143,"['chol', 'thal', 'cp', 'exang', 'ca', 'trestbps', 'slope', 'restecg']"
1,1,8,0.636,0.7142857142857143,"['sex', 'age', 'fbs', 'ca', 'oldpeak', 'slope', 'thalach', 'thal']"
1,1,8,0.6055,0.6071428571428571,"['ca', 'slope', 'chol', 'trestbps', 'restecg', 'age', 'thal', 'cp']"
1,1,8,0.5495,0.35714285714285715,"['oldpeak', 'exang', 'chol', 'cp', 'thalach', 'restecg', 'age', 'fbs']"
1,1,8,0.6155,0.75,"['sex', 'ca', 'cp', 'thalach', 'exang', 'age', 'oldpeak', 'fbs']"
1,1,8,0.5705,0.6785714285714286,"['ca', 'slope', 'cp', 'sex', 'oldpeak', 'exang', 'trestbps', 'chol']"
1,1,8,0.636,0.7142857142857143,"['oldpeak', 'cp', 'chol', 'trestbps', 'age', 'sex', 'thalach', 'thal']"
1,1,8,0.5705,0.6785714285714286,"['thal', 'chol', 'age', 'trestbps', 'thalach', 'restecg', 'exang', 'slope']"
1,1,8,0.6055,0.6071428571428571,"['sex', 'exang', 'restecg', 'oldpeak', 'age', 'slope', 'thal', 'fbs']"
1,1,8,0.6155,0.75,"['restecg', 'age', 'exang', 'slope', 'ca', 'trestbps', 'oldpeak', 'sex']"
1,1,8,0.6305,0.6071428571428571,"['trestbps', 'chol', 'slope', 'cp', 'thalach', 'ca', 'fbs', 'restecg']"
1,1,8,0.597,0.5714285714285714,"['oldpeak', 'fbs', 'ca', 'age', 'slope', 'cp', 'restecg', 'exang']"
1,1,8,0.5495,0.35714285714285715,"['sex', 'thal', 'slope', 'oldpeak', 'fbs', 'restecg', 'age', 'thalach']"
1,1,8,0.564,0.4642857142857143,"['slope', 'exang', 'ca', 'oldpeak', 'age', 'trestbps', 'chol', 'sex']"
1,1,8,0.589,0.6071428571428571,"['fbs', 'slope', 'restecg', 'age', 'cp', 'ca', 'sex', 'exang']"
1,1,8,0.564,0.4642857142857143,"['chol', 'restecg', 'slope', 'ca', 'thal', 'trestbps', 'age', 'exang']"
1,1,8,0.636,0.7142857142857143,"['exang', 'slope', 'chol', 'ca', 'trestbps', 'thalach', 'restecg', 'cp']"
1,1,8,0.597,0.5714285714285714,"['fbs', 'restecg', 'ca', 'trestbps', 'thal', 'age', 'cp', 'oldpeak']"
1,1,8,0.6055,0.6071428571428571,"['fbs', 'slope', 'thalach', 'sex', 'restecg', 'thal', 'trestbps', 'oldpeak']"
1,1,9,0.597,0.5714285714285714,"['sex', 'chol', 'cp', 'slope', 'age', 'ca', 'exang', 'thal', 'thalach']"
1,1,9,0.6305,0.6071428571428571,"['slope', 'ca', 'fbs', 'thalach', 'thal', 'restecg', 'age', 'cp', 'oldpeak']"
1,1,9,0.597,0.5714285714285714,"['thal', 'ca', 'restecg', 'cp', 'sex', 'fbs', 'thalach', 'trestbps', 'chol']"
1,1,9,0.597,0.5714285714285714,"['restecg', 'thal', 'cp', 'slope', 'fbs', 'sex', 'trestbps', 'thalach', 'oldpeak']"
1,1,9,0.597,0.5714285714285714,"['restecg', 'chol', 'cp', 'exang', 'fbs', 'trestbps', 'ca', 'sex', 'thal']"
1,1,9,0.597,0.5714285714285714,"['cp', 'thalach', 'age', 'slope', 'sex', 'oldpeak', 'thal', 'trestbps', 'chol']"
1,1,9,0.5705,0.6785714285714286,"['trestbps', 'thal', 'exang', 'restecg', 'ca', 'thalach', 'slope', 'cp', 'oldpeak']"
1,1,9,0.6155,0.75,"['oldpeak', 'thalach', 'slope', 'exang', 'chol', 'restecg', 'fbs', 'cp', 'thal']"
1,1,9,0.589,0.6071428571428571,"['age', 'exang', 'ca', 'trestbps', 'chol', 'slope', 'cp', 'restecg', 'sex']"
1,1,9,0.6305,0.6071428571428571,"['slope', 'exang', 'fbs', 'ca', 'restecg', 'oldpeak', 'sex', 'cp', 'thal']"
1,1,9,0.5495,0.35714285714285715,"['restecg', 'thal', 'age', 'sex', 'chol', 'trestbps', 'oldpeak', 'fbs', 'slope']"
1,1,9,0.6155,0.75,"['restecg', 'cp', 'slope', 'oldpeak', 'exang', 'ca', 'thalach', 'age', 'fbs']"
1,1,9,0.6055,0.6071428571428571,"['sex', 'exang', 'slope', 'thal', 'ca', 'trestbps', 'restecg', 'oldpeak', 'chol']"
1,1,9,0.6305,0.6071428571428571,"['fbs', 'cp', 'chol', 'restecg', 'trestbps', 'age', 'thal', 'thalach', 'slope']"
1,1,9,0.6155,0.75,"['age', 'thalach', 'oldpeak', 'chol', 'slope', 'sex', 'exang', 'fbs', 'thal']"
1,1,9,0.597,0.5714285714285714,"['cp', 'trestbps', 'slope', 'age', 'thalach', 'ca', 'thal', 'sex', 'restecg']"
1,1,9,0.6155,0.75,"['ca', 'age', 'oldpeak', 'exang', 'fbs', 'slope', 'thal', 'chol', 'cp']"
1,1,9,0.6305,0.6071428571428571,"['fbs', 'cp', 'thal', 'exang', 'ca', 'age', 'slope', 'oldpeak', 'sex']"
1,1,9,0.6155,0.75,"['oldpeak', 'restecg', 'ca', 'sex', 'chol', 'fbs', 'age', 'exang', 'trestbps']"
1,1,9,0.6155,0.75,"['oldpeak', 'restecg', 'sex', 'age', 'thal', 'trestbps', 'fbs', 'cp', 'slope']"
1,1,10,0.6155,0.75,"['thalach', 'trestbps', 'thal', 'age', 'cp', 'exang', 'ca', 'oldpeak', 'fbs', 'sex']"
1,1,10,0.589,0.6071428571428571,"['cp', 'restecg', 'thalach', 'fbs', 'ca', 'sex', 'thal', 'chol', 'oldpeak', 'age']"
1,1,10,0.597,0.5714285714285714,"['chol', 'cp', 'sex', 'restecg', 'slope', 'oldpeak', 'trestbps', 'thal', 'ca', 'age']"
1,1,10,0.597,0.5714285714285714,"['thal', 'chol', 'oldpeak', 'sex', 'trestbps', 'slope', 'age', 'cp', 'fbs', 'restecg']"
1,1,10,0.6305,0.6071428571428571,"['ca', 'slope', 'chol', 'thal', 'trestbps', 'age', 'thalach', 'fbs', 'sex', 'restecg']"
1,1,10,0.5705,0.6785714285714286,"['oldpeak', 'sex', 'cp', 'slope', 'exang', 'chol', 'thal', 'trestbps', 'ca', 'age']"
1,1,10,0.6155,0.75,"['thalach', 'oldpeak', 'cp', 'restecg', 'ca', 'age', 'chol', 'thal', 'slope', 'exang']"
1,1,10,0.6305,0.6071428571428571,"['ca', 'oldpeak', 'trestbps', 'cp', 'exang', 'restecg', 'slope', 'fbs', 'thal', 'sex']"
1,1,10,0.589,0.6071428571428571,"['chol', 'ca', 'oldpeak', 'sex', 'thal', 'slope', 'restecg', 'trestbps', 'age', 'cp']"
1,1,10,0.5705,0.6785714285714286,"['thalach', 'sex', 'ca', 'restecg', 'age', 'trestbps', 'cp', 'exang', 'oldpeak', 'chol']"
1,1,10,0.6055,0.6071428571428571,"['trestbps', 'thal', 'restecg', 'oldpeak', 'chol', 'age', 'thalach', 'exang', 'slope', 'cp']"
1,1,10,0.597,0.5714285714285714,"['fbs', 'cp', 'thal', 'trestbps', 'exang', 'ca', 'restecg', 'chol', 'age', 'thalach']"
1,1,10,0.6155,0.75,"['trestbps', 'thal', 'age', 'cp', 'sex', 'thalach', 'restecg', 'oldpeak', 'exang', 'chol']"
1,1,10,0.636,0.7142857142857143,"['thal', 'exang', 'age', 'oldpeak', 'chol', 'fbs', 'restecg', 'thalach', 'cp', 'sex']"
1,1,10,0.6305,0.6071428571428571,"['slope', 'sex', 'exang', 'thalach', 'thal', 'age', 'cp', 'fbs', 'ca', 'oldpeak']"
1,1,10,0.6305,0.6071428571428571,"['age', 'oldpeak', 'ca', 'chol', 'thal', 'exang', 'trestbps', 'fbs', 'thalach', 'restecg']"
1,1,10,0.6305,0.6071428571428571,"['trestbps', 'fbs', 'exang', 'slope', 'chol', 'thalach', 'age', 'cp', 'restecg', 'sex']"
1,1,10,0.6055,0.6071428571428571,"['oldpeak', 'thal', 'ca', 'thalach', 'trestbps', 'fbs', 'restecg', 'slope', 'exang', 'cp']"
1,1,10,0.636,0.7142857142857143,"['chol', 'thalach', 'trestbps', 'sex', 'ca', 'exang', 'age', 'oldpeak', 'restecg', 'cp']"
1,1,10,0.636,0.7142857142857143,"['slope', 'thalach', 'fbs', 'ca', 'cp', 'thal', 'age', 'restecg', 'trestbps', 'sex']"
1,1,11,0.6305,0.6071428571428571,"['thal', 'sex', 'cp', 'ca', 'age', 'restecg', 'slope', 'oldpeak', 'chol', 'fbs', 'thalach']"
1,1,11,0.636,0.7142857142857143,"['chol', 'sex', 'thal', 'age', 'oldpeak', 'restecg', 'ca', 'cp', 'trestbps', 'thalach', 'exang']"
1,1,11,0.597,0.5714285714285714,"['oldpeak', 'fbs', 'trestbps', 'ca', 'thal', 'cp', 'sex', 'exang', 'slope', 'age', 'restecg']"
1,1,11,0.6155,0.75,"['age', 'fbs', 'sex', 'thalach', 'exang', 'restecg', 'oldpeak', 'cp', 'slope', 'chol', 'ca']"
1,1,11,0.589,0.6071428571428571,"['thalach', 'restecg', 'fbs', 'exang', 'trestbps', 'ca', 'slope', 'sex', 'cp', 'chol', 'age']"
1,1,11,0.6305,0.6071428571428571,"['chol', 'trestbps', 'thal', 'exang', 'slope', 'ca', 'fbs', 'restecg', 'sex', 'age', 'cp']"
1,1,11,0.6155,0.75,"['thal', 'restecg', 'cp', 'age', 'fbs', 'exang', 'oldpeak', 'thalach', 'sex', 'trestbps', 'ca']"
1,1,11,0.6155,0.75,"['slope', 'thalach', 'chol', 'sex', 'trestbps', 'oldpeak', 'cp', 'fbs', 'thal', 'age', 'restecg']"
1,1,11,0.6155,0.75,"['fbs', 'ca', 'thalach', 'cp', 'exang', 'sex', 'oldpeak', 'age', 'slope', 'trestbps', 'restecg']"
1,1,11,0.6155,0.75,"['thal', 'ca', 'chol', 'trestbps', 'exang', 'sex', 'oldpeak', 'fbs', 'thalach', 'age', 'restecg']"
1,1,11,0.636,0.7142857142857143,"['oldpeak', 'sex', 'ca', 'age', 'trestbps', 'exang', 'thalach', 'fbs', 'chol', 'slope', 'cp']"
1,1,11,0.636,0.7142857142857143,"['cp', 'age', 'ca', 'restecg', 'trestbps', 'exang', 'slope', 'thal', 'sex', 'thalach', 'oldpeak']"
1,1,11,0.6305,0.6071428571428571,"['sex', 'thal', 'ca', 'thalach', 'age', 'fbs', 'trestbps', 'restecg', 'chol', 'slope', 'cp']"
1,1,11,0.6155,0.75,"['cp', 'exang', 'ca', 'chol', 'thalach', 'age', 'restecg', 'fbs', 'trestbps', 'oldpeak', 'thal']"
1,1,11,0.636,0.7142857142857143,"['ca', 'chol', 'restecg', 'fbs', 'sex', 'oldpeak', 'thalach', 'age', 'slope', 'thal', 'exang']"
1,1,11,0.597,0.5714285714285714,"['thalach', 'age', 'oldpeak', 'fbs', 'sex', 'exang', 'cp', 'restecg', 'chol', 'trestbps', 'slope']"
1,1,11,0.6305,0.6071428571428571,"['slope', 'sex', 'oldpeak', 'cp', 'trestbps', 'chol', 'thalach', 'thal', 'restecg', 'fbs', 'ca']"
1,1,11,0.5495,0.35714285714285715,"['chol', 'ca', 'trestbps', 'cp', 'thalach', 'restecg', 'slope', 'sex', 'oldpeak', 'age', 'fbs']"
1,1,11,0.6155,0.75,"['trestbps', 'age', 'ca', 'slope', 'cp', 'restecg', 'oldpeak', 'fbs', 'chol', 'thal', 'thalach']"
1,1,11,0.5495,0.35714285714285715,"['sex', 'ca', 'oldpeak', 'cp', 'exang', 'chol', 'restecg', 'fbs', 'trestbps', 'age', 'thal']"
1,1,12,0.5705,0.6785714285714286,"['cp', 'ca', 'exang', 'oldpeak', 'slope', 'chol', 'thal', 'fbs', 'sex', 'restecg', 'thalach', 'trestbps']"
1,1,12,0.589,0.6071428571428571,"['age', 'oldpeak', 'exang', 'trestbps', 'thalach', 'sex', 'fbs', 'thal', 'ca', 'restecg', 'cp', 'chol']"
1,1,12,0.5495,0.35714285714285715,"['trestbps', 'restecg', 'chol', 'slope', 'fbs', 'oldpeak', 'thalach', 'thal', 'sex', 'age', 'ca', 'exang']"
1,1,12,0.6305,0.6071428571428571,"['thal', 'slope', 'exang', 'thalach', 'chol', 'oldpeak', 'age', 'restecg', 'fbs', 'cp', 'sex', 'ca']"
1,1,12,0.6155,0.75,"['exang', 'slope', 'restecg', 'thal', 'sex', 'fbs', 'ca', 'cp', 'age', 'oldpeak', 'chol', 'trestbps']"
1,1,12,0.6155,0.75,"['slope', 'ca', 'age', 'thal', 'trestbps', 'exang', 'sex', 'chol', 'oldpeak', 'cp', 'thalach', 'restecg']"
1,1,12,0.636,0.7142857142857143,"['fbs', 'oldpeak', 'thalach', 'thal', 'chol', 'slope', 'trestbps', 'cp', 'ca', 'restecg', 'age', 'exang']"
1,1,12,0.6305,0.6071428571428571,"['ca', 'oldpeak', 'fbs', 'thalach', 'sex', 'restecg', 'trestbps', 'exang', 'thal', 'chol', 'age', 'cp']"
1,1,12,0.5495,0.35714285714285715,"['restecg', 'exang', 'chol', 'trestbps', 'ca', 'thalach', 'oldpeak', 'thal', 'slope', 'age', 'fbs', 'cp']"
1,1,12,0.589,0.6071428571428571,"['trestbps', 'cp', 'restecg', 'fbs', 'chol', 'age', 'sex', 'oldpeak', 'ca', 'thal', 'thalach', 'slope']"
1,1,12,0.6305,0.6071428571428571,"['oldpeak', 'sex', 'cp', 'age', 'ca', 'restecg', 'thalach', 'trestbps', 'fbs', 'slope', 'chol', 'exang']"
1,1,12,0.6305,0.6071428571428571,"['thal', 'thalach', 'slope', 'cp', 'chol', 'oldpeak', 'restecg', 'ca', 'fbs', 'exang', 'sex', 'trestbps']"
1,1,12,0.6055,0.6071428571428571,"['thalach', 'slope', 'thal', 'age', 'exang', 'trestbps', 'chol', 'ca', 'sex', 'restecg', 'oldpeak', 'fbs']"
1,1,12,0.6305,0.6071428571428571,"['exang', 'chol', 'fbs', 'thalach', 'cp', 'oldpeak', 'slope', 'trestbps', 'age', 'ca', 'sex', 'restecg']"
1,1,12,0.564,0.4642857142857143,"['slope', 'cp', 'trestbps', 'fbs', 'thal', 'thalach', 'restecg', 'sex', 'chol', 'age', 'oldpeak', 'exang']"
1,1,12,0.597,0.5714285714285714,"['slope', 'age', 'exang', 'thal', 'thalach', 'trestbps', 'sex', 'restecg', 'chol', 'cp', 'ca', 'oldpeak']"
1,1,12,0.6305,0.6071428571428571,"['chol', 'trestbps', 'age', 'oldpeak', 'exang', 'thal', 'cp', 'slope', 'fbs', 'thalach', 'restecg', 'sex']"
1,1,12,0.589,0.6071428571428571,"['sex', 'fbs', 'ca', 'thal', 'cp', 'slope', 'chol', 'thalach', 'trestbps', 'exang', 'oldpeak', 'age']"
1,1,12,0.6155,0.75,"['restecg', 'trestbps', 'age', 'fbs', 'thalach', 'sex', 'cp', 'slope', 'oldpeak', 'exang', 'chol', 'thal']"
1,1,12,0.6155,0.75,"['exang', 'trestbps', 'oldpeak', 'sex', 'restecg', 'thalach', 'ca', 'cp', 'age', 'chol', 'fbs', 'slope']"
1,1,13,0.6305,0.6071428571428571,"['cp', 'oldpeak', 'restecg', 'sex', 'fbs', 'thal', 'trestbps', 'exang', 'age', 'thalach', 'slope', 'ca', 'chol']"
1,1,13,0.6305,0.6071428571428571,"['thal', 'age', 'thalach', 'ca', 'restecg', 'fbs', 'cp', 'trestbps', 'oldpeak', 'sex', 'chol', 'exang', 'slope']"
1,1,13,0.6155,0.75,"['age', 'thalach', 'fbs', 'slope', 'sex', 'cp', 'trestbps', 'restecg', 'exang', 'chol', 'ca', 'oldpeak', 'thal']"
1,1,13,0.6305,0.6071428571428571,"['exang', 'ca', 'chol', 'thal', 'trestbps', 'fbs', 'slope', 'thalach', 'sex', 'age', 'oldpeak', 'restecg', 'cp']"
