n_estimators,max_depth,no_of_features,train_accuracy,test_accuracy,selected_features
1,1,1,0.5797101449275363,0.35714285714285715,['sex']
1,1,1,0.5582208895552224,0.6785714285714286,['exang']
1,1,1,0.6256871564217891,0.6071428571428571,['ca']
1,1,1,0.5367316341829086,0.5,['age']
1,1,1,0.5797101449275363,0.35714285714285715,['sex']
1,1,1,0.5582208895552224,0.6785714285714286,['exang']
1,1,1,0.5727136431784108,0.5714285714285714,['cp']
1,1,1,0.5747126436781609,0.7142857142857143,['thalach']
1,1,1,0.5747126436781609,0.7142857142857143,['thalach']
1,1,1,0.5582208895552224,0.6785714285714286,['exang']
1,1,1,0.5357321339330335,0.5714285714285714,['restecg']
1,1,1,0.5582208895552224,0.6785714285714286,['exang']
1,1,1,0.5582208895552224,0.6785714285714286,['exang']
1,1,1,0.5747126436781609,0.7142857142857143,['thalach']
1,1,1,0.5797101449275363,0.35714285714285715,['sex']
1,1,1,0.6256871564217891,0.6071428571428571,['ca']
1,1,1,0.5367316341829086,0.5,['age']
1,1,1,0.5747126436781609,0.7142857142857143,['thalach']
1,1,1,0.5367316341829086,0.5,['age']
1,1,1,0.5132433783108445,0.5,['trestbps']
1,1,2,0.6301849075462269,0.6071428571428571,"['thal', 'fbs']"
1,1,2,0.5582208895552224,0.6785714285714286,"['age', 'exang']"
1,1,2,0.5132433783108445,0.5,"['slope', 'trestbps']"
1,1,2,0.5782108945527237,0.7857142857142857,"['cp', 'oldpeak']"
1,1,2,0.5367316341829086,0.5,"['chol', 'age']"
1,1,2,0.5797101449275363,0.35714285714285715,"['chol', 'sex']"
1,1,2,0.5727136431784108,0.5714285714285714,"['ca', 'cp']"
1,1,2,0.5582208895552224,0.6785714285714286,"['trestbps', 'exang']"
1,1,2,0.6136931534232883,0.6428571428571429,"['sex', 'thal']"
1,1,2,0.5797101449275363,0.35714285714285715,"['cp', 'sex']"
1,1,2,0.5367316341829086,0.5,"['exang', 'age']"
